_id,EOD_TIMESTAMP,EOD_INDEX_NAME,EOD_OPEN_INDEX_VAL,EOD_CLOSE_INDEX_VAL,EOD_HIGH_INDEX_VAL,EOD_LOW_INDEX_VAL,EOD_PREV_CLOSE,TIMESTAMP,VIX_PTS_CHG,VIX_PERC_CHG,ALTERNATE_INDEX_NAME,createdAt,updatedAt,__v
64998087651b8f0006a1f591,13-MAR-2015,INDIA VIX,14.75,14.965,15.235,13.45,14.75,2015-03-12T18:30:00.000Z,0.21499999999999986,1.4576271186440668,INDIA VIX,2023-06-26T12:11:51.533Z,2023-06-26T12:11:51.533Z,0
6499809114afed0007558603,16-MAR-2015,INDIA VIX,14.965,15.1775,15.37,14.3275,14.965,2015-03-15T18:30:00.000Z,0.21250000000000036,1.4199799532241921,INDIA VIX,2023-06-26T12:12:01.571Z,2023-06-26T12:12:01.571Z,0
6499809ba2dba60007b88e09,17-MAR-2015,INDIA VIX,15.1775,15.1275,15.4625,13.43,15.1775,2015-03-16T18:30:00.000Z,-0.05000000000000071,-0.32943501894251825,INDIA VIX,2023-06-26T12:12:11.632Z,2023-06-26T12:12:11.632Z,0
649980a50715db0007455703,18-MAR-2015,INDIA VIX,15.1275,15.5125,15.7025,13.7225,15.1275,2015-03-17T18:30:00.000Z,0.3849999999999998,2.5450338786977347,INDIA VIX,2023-06-26T12:12:21.684Z,2023-06-26T12:12:21.684Z,0
649980afb99c430007451bb2,19-MAR-2015,INDIA VIX,15.5125,15.1975,15.5125,12.89,15.5125,2015-03-18T18:30:00.000Z,-0.3149999999999995,-2.030620467365025,INDIA VIX,2023-06-26T12:12:31.729Z,2023-06-26T12:12:31.729Z,0
649980b9713d960006388b83,20-MAR-2015,INDIA VIX,15.1975,14.26,15.36,13.0825,15.1975,2015-03-19T18:30:00.000Z,-0.9375,-6.1687777594999185,INDIA VIX,2023-06-26T12:12:41.780Z,2023-06-26T12:12:41.780Z,0
649980c314afed000755862a,23-MAR-2015,INDIA VIX,14.26,14.27,14.58,12.435,14.26,2015-03-22T18:30:00.000Z,0.009999999999999787,0.07012622720897466,INDIA VIX,2023-06-26T12:12:51.814Z,2023-06-26T12:12:51.814Z,0
649980cd3c4faf0007f06cb3,24-MAR-2015,INDIA VIX,14.27,13.6725,14.49,12.4525,14.27,2015-03-23T18:30:00.000Z,-0.5975000000000001,-4.187105816398039,INDIA VIX,2023-06-26T12:13:01.875Z,2023-06-26T12:13:01.875Z,0
649980d781a8e900070873c3,25-MAR-2015,INDIA VIX,13.6725,13.1425,13.9475,12.36,13.6725,2015-03-24T18:30:00.000Z,-0.5299999999999994,-3.8763942219784195,INDIA VIX,2023-06-26T12:13:11.927Z,2023-06-26T12:13:11.927Z,0
649980e17f069a00076e0845,26-MAR-2015,INDIA VIX,13.1425,15.1625,15.6075,12.5175,13.1425,2015-03-25T18:30:00.000Z,2.0199999999999996,15.36998287996956,INDIA VIX,2023-06-26T12:13:21.979Z,2023-06-26T12:13:21.979Z,0
649980ec0292910007ab42ff,27-MAR-2015,INDIA VIX,15.1625,14.5,15.4025,14.37,15.1625,2015-03-26T18:30:00.000Z,-0.6624999999999996,-4.369332234130254,INDIA VIX,2023-06-26T12:13:32.016Z,2023-06-26T12:13:32.016Z,0
649980f681a8e900070873ea,30-MAR-2015,INDIA VIX,14.5,14.2625,15.19,14.1075,14.5,2015-03-29T18:30:00.000Z,-0.2375000000000007,-1.6379310344827636,INDIA VIX,2023-06-26T12:13:42.055Z,2023-06-26T12:13:42.055Z,0
6499810081a8e90007087411,31-MAR-2015,INDIA VIX,14.2625,14.4925,14.74,13.855,14.2625,2015-03-30T18:30:00.000Z,0.23000000000000043,1.612620508326033,INDIA VIX,2023-06-26T12:13:52.105Z,2023-06-26T12:13:52.105Z,0
6499810a5a078e000794f8cb,01-APR-2015,INDIA VIX,14.4925,13.665,14.6825,13.565,14.4925,2015-03-31T18:30:00.000Z,-0.8275000000000006,-5.709849922373646,INDIA VIX,2023-06-26T12:14:02.174Z,2023-06-26T12:14:02.174Z,0
64998114a2dba60007b88e30,06-APR-2015,INDIA VIX,13.665,14.5725,15.0525,13.595,13.665,2015-04-05T18:30:00.000Z,0.9075000000000006,6.641053787047206,INDIA VIX,2023-06-26T12:14:12.233Z,2023-06-26T12:14:12.233Z,0
6499811ec504a40007379567,07-APR-2015,INDIA VIX,14.5725,14.25,14.895,13.98,14.5725,2015-04-06T18:30:00.000Z,-0.3224999999999998,-2.213072568193514,INDIA VIX,2023-06-26T12:14:22.271Z,2023-06-26T12:14:22.271Z,0
6499812881a8e90007087438,08-APR-2015,INDIA VIX,14.25,14.3475,14.695,13.35,14.25,2015-04-07T18:30:00.000Z,0.09750000000000014,0.6842105263157905,INDIA VIX,2023-06-26T12:14:32.320Z,2023-06-26T12:14:32.320Z,0
649981320715db000745572a,09-APR-2015,INDIA VIX,14.3475,14.4175,14.8925,13.2875,14.3475,2015-04-08T18:30:00.000Z,0.07000000000000028,0.4878898762850691,INDIA VIX,2023-06-26T12:14:42.362Z,2023-06-26T12:14:42.362Z,0
6499813c20257400068ad658,10-APR-2015,INDIA VIX,14.4175,14.255,14.79,13.4275,14.4175,2015-04-09T18:30:00.000Z,-0.16249999999999964,-1.1271024796254527,INDIA VIX,2023-06-26T12:14:52.412Z,2023-06-26T12:14:52.412Z,0
649981480715db0007455751,13-APR-2015,INDIA VIX,14.255,14.4875,14.93,13.055,14.255,2015-04-12T18:30:00.000Z,0.23249999999999993,1.6310066643283054,INDIA VIX,2023-06-26T12:15:04.448Z,2023-06-26T12:15:04.448Z,0
649981527f346a00085d3e7d,15-APR-2015,INDIA VIX,14.4875,14.62,14.985,13.34,14.4875,2015-04-14T18:30:00.000Z,0.1324999999999985,0.9145815358067195,INDIA VIX,2023-06-26T12:15:14.505Z,2023-06-26T12:15:14.505Z,0
6499815c5baeaf0007bede37,16-APR-2015,INDIA VIX,14.62,14.95,15.3,12.9675,14.62,2015-04-15T18:30:00.000Z,0.33000000000000007,2.2571819425444604,INDIA VIX,2023-06-26T12:15:24.549Z,2023-06-26T12:15:24.549Z,0
649981665eac8b00071e97b1,17-APR-2015,INDIA VIX,14.95,15.04,15.1775,13.62,14.95,2015-04-16T18:30:00.000Z,0.08999999999999986,0.6020066889632099,INDIA VIX,2023-06-26T12:15:34.594Z,2023-06-26T12:15:34.594Z,0
64998170583df60007d9bbc9,20-APR-2015,INDIA VIX,15.04,16.2975,16.4225,13.6625,15.04,2015-04-19T18:30:00.000Z,1.2575000000000003,8.361037234042556,INDIA VIX,2023-06-26T12:15:44.643Z,2023-06-26T12:15:44.643Z,0
6499817a651b8f0006a1f5b8,21-APR-2015,INDIA VIX,16.2975,17.03,17.34,15.2275,16.2975,2015-04-20T18:30:00.000Z,0.7325000000000017,4.494554379506069,INDIA VIX,2023-06-26T12:15:54.688Z,2023-06-26T12:15:54.688Z,0
64998184d63e150007831718,22-APR-2015,INDIA VIX,17.03,17.21,18.3775,14.69,17.03,2015-04-21T18:30:00.000Z,0.17999999999999972,1.056958308866704,INDIA VIX,2023-06-26T12:16:04.753Z,2023-06-26T12:16:04.753Z,0
6499818e3c4faf0007f06cda,23-APR-2015,INDIA VIX,17.21,18.5,19.435,14.965,17.21,2015-04-22T18:30:00.000Z,1.2899999999999991,7.495642068564782,INDIA VIX,2023-06-26T12:16:14.799Z,2023-06-26T12:16:14.799Z,0
649981985f8da9000776605d,24-APR-2015,INDIA VIX,18.5,19.105,19.5925,17.36,18.5,2015-04-23T18:30:00.000Z,0.6050000000000004,3.2702702702702724,INDIA VIX,2023-06-26T12:16:24.922Z,2023-06-26T12:16:24.922Z,0
649981a250638400061d27e1,27-APR-2015,INDIA VIX,19.105,18.735,20.0875,16.2175,19.105,2015-04-26T18:30:00.000Z,-0.370000000000001,-1.9366657942946923,INDIA VIX,2023-06-26T12:16:34.973Z,2023-06-26T12:16:34.973Z,0
649981adf4931e00079214fa,28-APR-2015,INDIA VIX,18.735,17.41,18.895,16.745,18.735,2015-04-27T18:30:00.000Z,-1.3249999999999993,-7.0723245262876935,INDIA VIX,2023-06-26T12:16:45.011Z,2023-06-26T12:16:45.011Z,0
649981b7fe0f1b00075a5160,29-APR-2015,INDIA VIX,17.41,17.235,17.885,15.725,17.41,2015-04-28T18:30:00.000Z,-0.1750000000000007,-1.0051694428489415,INDIA VIX,2023-06-26T12:16:55.064Z,2023-06-26T12:16:55.064Z,0
649981c1c639690007a94905,30-APR-2015,INDIA VIX,17.235,17.225,18.1225,16.3075,17.235,2015-04-29T18:30:00.000Z,-0.00999999999999801,-0.05802146794312742,INDIA VIX,2023-06-26T12:17:05.114Z,2023-06-26T12:17:05.114Z,0
649981cb50638400061d2808,04-MAY-2015,INDIA VIX,17.225,17.3075,18.2825,16.96,17.225,2015-05-03T18:30:00.000Z,0.08249999999999957,0.47895500725689155,INDIA VIX,2023-06-26T12:17:15.148Z,2023-06-26T12:17:15.148Z,0
649981d520257400068ad67f,05-MAY-2015,INDIA VIX,17.3075,17.365,18.07,16.2725,17.3075,2015-05-04T18:30:00.000Z,0.05749999999999744,0.3322259136212477,INDIA VIX,2023-06-26T12:17:25.190Z,2023-06-26T12:17:25.190Z,0
649981df50638400061d282f,06-MAY-2015,INDIA VIX,17.365,19.67,20.4625,16.7075,17.365,2015-05-05T18:30:00.000Z,2.3050000000000033,13.273826662827545,INDIA VIX,2023-06-26T12:17:35.247Z,2023-06-26T12:17:35.247Z,0
649981e981a8e9000708745f,07-MAY-2015,INDIA VIX,19.67,19.65,20.0325,18.335,19.67,2015-05-06T18:30:00.000Z,-0.020000000000003126,-0.10167768174887203,INDIA VIX,2023-06-26T12:17:45.287Z,2023-06-26T12:17:45.287Z,0
649981f3583df60007d9bbf0,08-MAY-2015,INDIA VIX,19.65,19.11,19.65,17.4375,19.65,2015-05-07T18:30:00.000Z,-0.5399999999999991,-2.748091603053431,INDIA VIX,2023-06-26T12:17:55.327Z,2023-06-26T12:17:55.327Z,0
649981fd5eac8b00071e97d8,11-MAY-2015,INDIA VIX,19.11,18.625,19.28,16.7675,19.11,2015-05-10T18:30:00.000Z,-0.48499999999999943,-2.5379382522239635,INDIA VIX,2023-06-26T12:18:05.383Z,2023-06-26T12:18:05.383Z,0
64998207f4931e0007921521,12-MAY-2015,INDIA VIX,18.625,20.545,21.3275,17.22,18.625,2015-05-11T18:30:00.000Z,1.9200000000000017,10.308724832214775,INDIA VIX,2023-06-26T12:18:15.449Z,2023-06-26T12:18:15.449Z,0
64998211b99c430007451bd9,13-MAY-2015,INDIA VIX,20.545,20.685,21.4325,18.0975,20.545,2015-05-12T18:30:00.000Z,0.13999999999999702,0.681431005110718,INDIA VIX,2023-06-26T12:18:25.503Z,2023-06-26T12:18:25.503Z,0
6499821b5a078e000794f8f2,14-MAY-2015,INDIA VIX,20.685,20.7,21.905,19.815,20.685,2015-05-13T18:30:00.000Z,0.015000000000000568,0.07251631617114127,INDIA VIX,2023-06-26T12:18:35.553Z,2023-06-26T12:18:35.553Z,0
64998225c504a4000737958e,15-MAY-2015,INDIA VIX,20.7,19.815,20.9825,19.095,20.7,2015-05-14T18:30:00.000Z,-0.884999999999998,-4.27536231884057,INDIA VIX,2023-06-26T12:18:45.596Z,2023-06-26T12:18:45.596Z,0
6499822f651b8f0006a1f5df,18-MAY-2015,INDIA VIX,19.815,17.9025,20.47,16.77,19.815,2015-05-17T18:30:00.000Z,-1.9125000000000014,-9.651778955336873,INDIA VIX,2023-06-26T12:18:55.643Z,2023-06-26T12:18:55.643Z,0
64998239713d960006388baa,19-MAY-2015,INDIA VIX,17.9025,18.27,18.525,14.865,17.9025,2015-05-18T18:30:00.000Z,0.3674999999999997,2.0527859237536643,INDIA VIX,2023-06-26T12:19:05.683Z,2023-06-26T12:19:05.683Z,0
64998243fe0f1b00075a5187,20-MAY-2015,INDIA VIX,18.27,17.7175,18.27,15.5725,18.27,2015-05-19T18:30:00.000Z,-0.5524999999999984,-3.024083196496981,INDIA VIX,2023-06-26T12:19:15.739Z,2023-06-26T12:19:15.739Z,0
6499824d713d960006388bd1,21-MAY-2015,INDIA VIX,17.7175,17.4125,18.06,16.1425,17.7175,2015-05-20T18:30:00.000Z,-0.3049999999999997,-1.721461831522504,INDIA VIX,2023-06-26T12:19:25.784Z,2023-06-26T12:19:25.784Z,0
649982575a078e000794f919,22-MAY-2015,INDIA VIX,17.4125,16.9475,17.44,14.195,17.4125,2015-05-21T18:30:00.000Z,-0.46499999999999986,-2.6704953338119157,INDIA VIX,2023-06-26T12:19:35.825Z,2023-06-26T12:19:35.825Z,0
6499826150638400061d2856,25-MAY-2015,INDIA VIX,16.9475,16.9325,17.6975,14.68,16.9475,2015-05-24T18:30:00.000Z,-0.015000000000000568,-0.08850862959138851,INDIA VIX,2023-06-26T12:19:45.885Z,2023-06-26T12:19:45.885Z,0
6499826b5f8da90007766084,26-MAY-2015,INDIA VIX,16.9325,17.0675,17.8425,15.2875,16.9325,2015-05-25T18:30:00.000Z,0.134999999999998,0.7972833308725705,INDIA VIX,2023-06-26T12:19:55.929Z,2023-06-26T12:19:55.929Z,0
649982753c4faf0007f06d01,27-MAY-2015,INDIA VIX,17.0675,17.2825,17.9675,16.905,17.0675,2015-05-26T18:30:00.000Z,0.21499999999999986,1.2597041160099596,INDIA VIX,2023-06-26T12:20:05.999Z,2023-06-26T12:20:05.999Z,0
64998280a23ed6000770e1df,28-MAY-2015,INDIA VIX,17.2825,17.1325,17.72,16.5975,17.2825,2015-05-27T18:30:00.000Z,-0.14999999999999858,-0.867929986981042,INDIA VIX,2023-06-26T12:20:16.055Z,2023-06-26T12:20:16.055Z,0
6499828aa2dba60007b88e5c,29-MAY-2015,INDIA VIX,17.1325,16.6575,17.71,16.4375,17.1325,2015-05-28T18:30:00.000Z,-0.4750000000000014,-2.772508390485927,INDIA VIX,2023-06-26T12:20:26.101Z,2023-06-26T12:20:26.101Z,0
64998294fe0f1b00075a51ae,01-JUN-2015,INDIA VIX,16.6575,16.9125,17.46,16.0575,16.6575,2015-05-31T18:30:00.000Z,0.25500000000000256,1.5308419630797094,INDIA VIX,2023-06-26T12:20:36.308Z,2023-06-26T12:20:36.308Z,0
6499829ee0c79a0007b97c49,02-JUN-2015,INDIA VIX,16.9125,16.82,17.1375,16.0325,16.9125,2015-06-01T18:30:00.000Z,-0.09250000000000114,-0.5469327420547,INDIA VIX,2023-06-26T12:20:46.365Z,2023-06-26T12:20:46.365Z,0
649982a814afed0007558651,03-JUN-2015,INDIA VIX,16.82,17.505,17.9175,15.8575,16.82,2015-06-02T18:30:00.000Z,0.6849999999999987,4.07253269916765,INDIA VIX,2023-06-26T12:20:56.416Z,2023-06-26T12:20:56.416Z,0
649982b2c504a400073795b5,04-JUN-2015,INDIA VIX,16.82,18.1225,18.67,16.465,17.505,2015-06-03T18:30:00.000Z,0.6174999999999997,3.5275635532704928,INDIA VIX,2023-06-26T12:21:06.450Z,2023-06-26T12:21:06.450Z,0
649982bcc504a400073795dc,05-JUN-2015,INDIA VIX,18.1225,18.0875,18.375,17.6875,18.1225,2015-06-04T18:30:00.000Z,-0.03500000000000014,-0.19313008690853992,INDIA VIX,2023-06-26T12:21:16.495Z,2023-06-26T12:21:16.495Z,0
649982c650638400061d287d,08-JUN-2015,INDIA VIX,18.0875,18.885,19.065,17.1575,18.0875,2015-06-07T18:30:00.000Z,0.797500000000003,4.409122322045628,INDIA VIX,2023-06-26T12:21:26.544Z,2023-06-26T12:21:26.544Z,0
649982d0f4931e0007921548,09-JUN-2015,INDIA VIX,18.885,18.01,19.1175,16.475,18.885,2015-06-08T18:30:00.000Z,-0.875,-4.633306857294149,INDIA VIX,2023-06-26T12:21:36.603Z,2023-06-26T12:21:36.603Z,0
649982da7f346a00085d3ea4,10-JUN-2015,INDIA VIX,18.01,17.0775,18.02,16.7125,18.01,2015-06-09T18:30:00.000Z,-0.932500000000001,-5.1776790671849025,INDIA VIX,2023-06-26T12:21:46.630Z,2023-06-26T12:21:46.630Z,0
649982e47cc64d0007b8c318,11-JUN-2015,INDIA VIX,17.0775,17.805,17.95,15.9475,17.0775,2015-06-10T18:30:00.000Z,0.7274999999999991,4.25999121651295,INDIA VIX,2023-06-26T12:21:56.679Z,2023-06-26T12:21:56.679Z,0
649982ee5f8da900077660ab,12-JUN-2015,INDIA VIX,17.805,17.4775,18.2075,16.075,17.805,2015-06-11T18:30:00.000Z,-0.32750000000000057,-1.8393709632125839,INDIA VIX,2023-06-26T12:22:06.792Z,2023-06-26T12:22:06.792Z,0
649982f8f4931e000792156f,15-JUN-2015,INDIA VIX,17.4775,17.525,18.02,15.3475,17.4775,2015-06-14T18:30:00.000Z,0.04749999999999943,0.2717780002860789,INDIA VIX,2023-06-26T12:22:16.862Z,2023-06-26T12:22:16.862Z,0
649983027f346a00085d3ecb,16-JUN-2015,INDIA VIX,17.525,17.1675,17.855,14.0925,17.525,2015-06-15T18:30:00.000Z,-0.35749999999999815,-2.039942938659048,INDIA VIX,2023-06-26T12:22:26.955Z,2023-06-26T12:22:26.955Z,0
6499830c81a8e90007087486,17-JUN-2015,INDIA VIX,17.1675,16.7275,17.1875,14.2975,17.1675,2015-06-16T18:30:00.000Z,-0.4400000000000013,-2.5629823794961486,INDIA VIX,2023-06-26T12:22:37.004Z,2023-06-26T12:22:37.004Z,0
64998317f4931e0007921596,18-JUN-2015,INDIA VIX,16.7275,16.015,16.7275,14.235,16.7275,2015-06-17T18:30:00.000Z,-0.7124999999999986,-4.259452996562539,INDIA VIX,2023-06-26T12:22:47.046Z,2023-06-26T12:22:47.046Z,0
64998321fe0f1b00075a51d5,19-JUN-2015,INDIA VIX,16.015,15.085,16.015,14.905,16.015,2015-06-18T18:30:00.000Z,-0.9299999999999997,-5.807055885107709,INDIA VIX,2023-06-26T12:22:57.092Z,2023-06-26T12:22:57.092Z,0
6499832ba2dba60007b88e83,22-JUN-2015,INDIA VIX,15.085,15.4875,15.7475,13.735,15.085,2015-06-21T18:30:00.000Z,0.40249999999999986,2.6682134570765648,INDIA VIX,2023-06-26T12:23:07.132Z,2023-06-26T12:23:07.132Z,0
64998335e0c79a0007b97c70,23-JUN-2015,INDIA VIX,15.4875,15.0425,16.5425,14.8275,15.4875,2015-06-22T18:30:00.000Z,-0.4450000000000003,-2.873284907183214,INDIA VIX,2023-06-26T12:23:17.182Z,2023-06-26T12:23:17.182Z,0
6499833f5a078e000794f945,24-JUN-2015,INDIA VIX,15.0425,15.915,16.61,14.945,15.0425,2015-06-23T18:30:00.000Z,0.8724999999999987,5.800232674090069,INDIA VIX,2023-06-26T12:23:27.226Z,2023-06-26T12:23:27.226Z,0
649983497cc64d0007b8c33f,25-JUN-2015,INDIA VIX,15.915,15.93,16.7075,15.4775,15.915,2015-06-24T18:30:00.000Z,0.015000000000000568,0.09425070688030518,INDIA VIX,2023-06-26T12:23:37.273Z,2023-06-26T12:23:37.273Z,0
649983535a078e000794f96d,26-JUN-2015,INDIA VIX,15.93,15.76,16.525,15.515,15.93,2015-06-25T18:30:00.000Z,-0.16999999999999993,-1.0671688637790329,INDIA VIX,2023-06-26T12:23:47.322Z,2023-06-26T12:23:47.322Z,0
6499835d50638400061d28a4,29-JUN-2015,INDIA VIX,15.76,17.2975,18.775,15.76,15.76,2015-06-28T18:30:00.000Z,1.5374999999999996,9.755710659898476,INDIA VIX,2023-06-26T12:23:57.371Z,2023-06-26T12:23:57.371Z,0
6499836720257400068ad6a6,30-JUN-2015,INDIA VIX,17.2975,16.9275,17.8375,16.7775,17.2975,2015-06-29T18:30:00.000Z,-0.370000000000001,-2.139037433155086,INDIA VIX,2023-06-26T12:24:07.452Z,2023-06-26T12:24:07.452Z,0
6499837181a8e900070874ad,01-JUL-2015,INDIA VIX,16.9275,15.845,17.1,15.7175,16.9275,2015-06-30T18:30:00.000Z,-1.0824999999999978,-6.394919509673596,INDIA VIX,2023-06-26T12:24:17.545Z,2023-06-26T12:24:17.545Z,0
6499837b2b7fc40007801e2f,02-JUL-2015,INDIA VIX,15.845,15.5575,16.0775,15.1625,15.845,2015-07-01T18:30:00.000Z,-0.2875000000000014,-1.8144525086778254,INDIA VIX,2023-06-26T12:24:27.596Z,2023-06-26T12:24:27.596Z,0
6499838550638400061d28cc,03-JUL-2015,INDIA VIX,15.5575,16.305,16.3875,14.785,15.5575,2015-07-02T18:30:00.000Z,0.7475000000000005,4.80475654828861,INDIA VIX,2023-06-26T12:24:37.643Z,2023-06-26T12:24:37.643Z,0
6499838f5eac8b00071e97ff,06-JUL-2015,INDIA VIX,16.305,16.0175,17.045,15.89,16.305,2015-07-05T18:30:00.000Z,-0.2875000000000014,-1.7632628028212292,INDIA VIX,2023-06-26T12:24:47.683Z,2023-06-26T12:24:47.683Z,0
64998399a2dba60007b88eab,07-JUL-2015,INDIA VIX,16.0175,16.3075,16.565,15.215,16.0175,2015-07-06T18:30:00.000Z,0.2900000000000027,1.810519744029984,INDIA VIX,2023-06-26T12:24:57.735Z,2023-06-26T12:24:57.735Z,0
649983a35eac8b00071e982c,08-JUL-2015,INDIA VIX,16.3075,17.79,18.375,15.4425,16.3075,2015-07-07T18:30:00.000Z,1.4824999999999982,9.09090909090908,INDIA VIX,2023-06-26T12:25:07.777Z,2023-06-26T12:25:07.777Z,0
649983ad7cc64d0007b8c36c,09-JUL-2015,INDIA VIX,17.79,17.4375,18.075,16.2875,17.79,2015-07-08T18:30:00.000Z,-0.35249999999999915,-1.9814502529510916,INDIA VIX,2023-06-26T12:25:17.828Z,2023-06-26T12:25:17.828Z,0
649983b7fe0f1b00075a51fc,10-JUL-2015,INDIA VIX,17.4375,17.07,17.6325,16.2375,17.4375,2015-07-09T18:30:00.000Z,-0.3674999999999997,-2.1075268817204282,INDIA VIX,2023-06-26T12:25:27.874Z,2023-06-26T12:25:27.874Z,0
649983c12b7fc40007801e57,13-JUL-2015,INDIA VIX,17.07,16.2725,17.7175,15.5725,17.07,2015-07-12T18:30:00.000Z,-0.7974999999999994,-4.671939074399528,INDIA VIX,2023-06-26T12:25:37.935Z,2023-06-26T12:25:37.935Z,0
649983cb0292910007ab432b,14-JUL-2015,INDIA VIX,16.2725,16.01,16.615,14.695,16.2725,2015-07-13T18:30:00.000Z,-0.2624999999999993,-1.6131510216623093,INDIA VIX,2023-06-26T12:25:47.973Z,2023-06-26T12:25:47.973Z,0
649983d6713d960006388bf8,15-JUL-2015,INDIA VIX,16.01,15.5675,16.03,14.185,16.01,2015-07-14T18:30:00.000Z,-0.4425000000000008,-2.7638975640224905,INDIA VIX,2023-06-26T12:25:58.027Z,2023-06-26T12:25:58.027Z,0
649983e020257400068ad6ce,16-JUL-2015,INDIA VIX,15.5675,14.7825,15.5675,14.2975,15.5675,2015-07-15T18:30:00.000Z,-0.7850000000000001,-5.042556608318613,INDIA VIX,2023-06-26T12:26:08.268Z,2023-06-26T12:26:08.268Z,0
649983ea50638400061d28f4,17-JUL-2015,INDIA VIX,14.7825,14.8025,15.135,13.285,14.7825,2015-07-16T18:30:00.000Z,0.019999999999999574,0.13529511246405934,INDIA VIX,2023-06-26T12:26:18.338Z,2023-06-26T12:26:18.338Z,0
649983f420257400068ad6f6,20-JUL-2015,INDIA VIX,14.8025,14.96,15.6175,12.7325,14.8025,2015-07-19T18:30:00.000Z,0.15750000000000064,1.064009457861852,INDIA VIX,2023-06-26T12:26:28.383Z,2023-06-26T12:26:28.383Z,0
649983fe0715db0007455778,21-JUL-2015,INDIA VIX,14.96,15.0975,15.3075,13.0125,14.96,2015-07-20T18:30:00.000Z,0.1374999999999993,0.9191176470588187,INDIA VIX,2023-06-26T12:26:38.425Z,2023-06-26T12:26:38.425Z,0
649984080715db00074557a0,22-JUL-2015,INDIA VIX,15.0975,15.13,15.3525,13.5025,15.0975,2015-07-21T18:30:00.000Z,0.03250000000000064,0.21526742838218674,INDIA VIX,2023-06-26T12:26:48.510Z,2023-06-26T12:26:48.510Z,0
6499841281a8e900070874d5,23-JUL-2015,INDIA VIX,15.13,15.52,15.74,13.1,15.13,2015-07-22T18:30:00.000Z,0.3899999999999988,2.577660277594176,INDIA VIX,2023-06-26T12:26:58.553Z,2023-06-26T12:26:58.553Z,0
6499841cd63e15000783173f,24-JUL-2015,INDIA VIX,15.52,15.4575,15.93,12.07,15.52,2015-07-23T18:30:00.000Z,-0.0625,-0.4027061855670104,INDIA VIX,2023-06-26T12:27:08.611Z,2023-06-26T12:27:08.611Z,0
64998426d6f26d0007df3b47,27-JUL-2015,INDIA VIX,15.4575,16.37,17.0525,12.925,15.4575,2015-07-26T18:30:00.000Z,0.9125000000000014,5.903283195859625,INDIA VIX,2023-06-26T12:27:18.664Z,2023-06-26T12:27:18.664Z,0
64998430583df60007d9bc17,28-JUL-2015,INDIA VIX,16.37,15.915,16.57,15.5925,16.37,2015-07-27T18:30:00.000Z,-0.45500000000000185,-2.7794746487477204,INDIA VIX,2023-06-26T12:27:28.698Z,2023-06-26T12:27:28.698Z,0
6499843a5a078e000794f995,29-JUL-2015,INDIA VIX,15.915,15.8775,16.34,14.13,15.915,2015-07-28T18:30:00.000Z,-0.037499999999999645,-0.23562676720075176,INDIA VIX,2023-06-26T12:27:38.744Z,2023-06-26T12:27:38.744Z,0
649984440715db00074557c8,30-JUL-2015,INDIA VIX,15.8775,15.325,15.8775,14.66,15.8775,2015-07-29T18:30:00.000Z,-0.5525000000000002,-3.479766965832154,INDIA VIX,2023-06-26T12:27:48.799Z,2023-06-26T12:27:48.799Z,0
6499844efe0f1b00075a5224,31-JUL-2015,INDIA VIX,15.325,14.57,15.58,14.5,15.325,2015-07-30T18:30:00.000Z,-0.754999999999999,-4.926590538336046,INDIA VIX,2023-06-26T12:27:58.829Z,2023-06-26T12:27:58.829Z,0
64998458c639690007a94931,03-AUG-2015,INDIA VIX,14.57,15.39,15.645,14.28,14.57,2015-08-02T18:30:00.000Z,0.8200000000000003,5.628002745367194,INDIA VIX,2023-06-26T12:28:08.935Z,2023-06-26T12:28:08.935Z,0
64998462651b8f0006a1f606,04-AUG-2015,INDIA VIX,15.39,14.83,15.695,14.28,15.39,2015-08-03T18:30:00.000Z,-0.5600000000000005,-3.638726445743993,INDIA VIX,2023-06-26T12:28:18.989Z,2023-06-26T12:28:18.989Z,0
6499846db99c430007451c00,05-AUG-2015,INDIA VIX,14.83,14.665,14.8825,13.6875,14.83,2015-08-04T18:30:00.000Z,-0.16500000000000092,-1.112609575185441,INDIA VIX,2023-06-26T12:28:29.040Z,2023-06-26T12:28:29.040Z,0
64998477a2dba60007b88ed3,06-AUG-2015,INDIA VIX,14.665,14.73,15.0075,12.89,14.665,2015-08-05T18:30:00.000Z,0.06500000000000128,0.4432321854756309,INDIA VIX,2023-06-26T12:28:39.097Z,2023-06-26T12:28:39.097Z,0
64998481c504a40007379603,07-AUG-2015,INDIA VIX,14.73,14.91,15.065,13.17,14.73,2015-08-06T18:30:00.000Z,0.17999999999999972,1.2219959266802425,INDIA VIX,2023-06-26T12:28:49.139Z,2023-06-26T12:28:49.139Z,0
6499848b14afed0007558678,10-AUG-2015,INDIA VIX,14.91,15.465,15.6225,14.2425,14.91,2015-08-09T18:30:00.000Z,0.5549999999999997,3.722334004024143,INDIA VIX,2023-06-26T12:28:59.185Z,2023-06-26T12:28:59.185Z,0
649984950aad390007df4433,11-AUG-2015,INDIA VIX,15.465,15.8925,16.0925,13.5525,15.465,2015-08-10T18:30:00.000Z,0.4275000000000002,2.7643064985451034,INDIA VIX,2023-06-26T12:29:09.231Z,2023-06-26T12:29:09.231Z,0
